"Aggression" "Television" "Computer_Games" "Sibling_Aggression" "Diet" "Parenting_Style"
-0.0241137157927560 -0.060912765038962 -0.163574334656423 -0.215641031081645 0.588357182361301 -0.356909731419503
-0.264952762247249 -0.594214506301431 0.0551804269641256 -0.0801129636341241 -0.743845250910592 -1.17518705433899
0.126283603212263 -0.146685493330184 -0.352619047957905 -0.125049553812484 -0.269296920737942 -1.25524467250859
0.0786275475459352 -0.116858151392571 -0.134426586495877 0.116976688335249 -0.0256005820090540 -0.665801094904742
-0.0440503588133781 0.122263443865868 0.0288388868864865 0.0547118145900998 -0.00212234646001365 -0.139420934382667
-0.0929384686545955 -0.227178936050029 -0.0116242155545517 0.174299573341983 0.441912426820447 -0.618788875208602
-0.0321694650419453 -0.0870520904913345 -0.434281507593285 0.00239580386679076 0.0612111683367953 -0.757257511869412
-0.500159681465743 0.402571966086146 -0.464858682060267 0.335033890126824 -0.221184732732732 -0.984001601706646
-0.0918878169861466 0.421984273127383 0.467093293713198 0.00916869761797564 0.634781537310704 0.652721938971479
0.0822528438203422 0.416658895941533 0.626688309511699 0.788495571179995 0.698553070197666 0.556350009914116
-0.08481464172498 -0.00708892791435907 -0.0980691786412685 -0.0994922084405372 -0.0303712334465419 0.462186510034222
-0.596764441674122 -0.271368783365378 -0.123522147901120 -0.295980974808729 -0.31880351125614 -0.86279962898958
-0.496285889847364 0.295420876599562 -0.358081497079451 -0.0259231991157106 -0.0301140167097833 0.640050258262312
-0.366327356388393 0.146156742548345 0.258938229881331 -0.0415935506172079 0.0567212070251043 0.311211935786758
-0.55133693248641 0.42441087769519 -0.288129701100921 0.169796309872807 0.0245592139388017 0.722277518613212
0.0700481794564058 -0.546004259499594 -0.488644959505234 -0.480355333962248 0.308218098994793 -1.87518089456083
0.214967804772921 -0.0341228744598917 -0.219880722286629 0.00289074853785313 -0.0323028205141163 -0.235725879759506
0.0486762259365705 0.364314570024083 0.889436205630883 0.258482327684074 0.667644857713805 0.336121500267645
-0.00252005525332543 -0.193834264956988 -1.15383454794656 0.557152131145718 -0.114977164101709 1.41545226548169
0.0792230398503628 0.0646414279075163 -0.0248624518806044 0.0320495978881697 -0.0424258432095791 0.00180391520060175
-0.0182463134140000 0.24567300299536 -0.0665633241574655 -0.77428898942705 -0.343485632642458 0.290157002105891
0.391874573079139 0.214869638435722 -0.0879048454421683 -0.253869136386524 -0.0336015986019218 1.57357474839708
0.132266424323045 0.102352899872403 0.244448336415508 0.114770945926188 -0.158386332923828 0.557871838425597
-0.930983924881745 -0.146957301295069 0.585038321289437 0.143914123331360 0.134156742344338 -1.04709605638174
-0.0340067079597108 0.216567592705492 0.199412357910492 -0.023275369161268 -0.183611006557976 -0.587035611279508
0.843769635973726 -0.533371870136384 0.626742914394063 0.00619379220360181 -0.054253097362419 0.238657822253613
0.000535286873320103 -0.339253543966216 0.0233747476536930 -0.758460597476687 -0.468834415407907 -0.238927489276356
-0.33754139624333 0.109786684626528 -0.0096058256344991 -0.263130010226138 -0.0479434707632618 0.836876893777497
0.175327967240641 0.253614224646118 0.610036201291486 0.140173594874447 0.135416628889472 0.338680470966406
-0.132374408137110 -0.19993590500918 -0.304095731991049 -0.686982299603556 0.163167943868188 -1.21735492046534
0.231111801834549 -0.00919916427640966 -0.234552232105728 0.122941564127463 -0.574558702977444 -0.117103756679589
0.0558641432752283 0.0606146485961123 0.000883950982033926 0.0155013769201971 0.00511006870131278 0.181854041210223
0.137465803531097 -0.17240202373905 0.679442352658351 0.640296307147305 0.66441856324333 1.32834139741449
-0.0285486721804454 0.0964504338420062 0.32205007782769 -0.017587350641317 0.0683606141186842 -0.970088191177132
-0.580506186586699 -0.0464757140105734 0.0802620052210689 0.0532341008194128 0.171280462817502 -0.110027645884912
0.0331635174854524 -0.171157513459317 0.282151199321663 0.285991452863614 0.298198204592555 -0.745161060875234
0.196358974145856 0.0459465741083448 0.255905606503105 -0.184855858415833 -0.109122089657018 0.314419448978201
0.711838935701628 -0.258768954401981 1.07627412377195 -0.565473724902117 0.371900839620046 2.4579127607346
0.167736961652827 0.0585438814801912 -0.0908843245527384 0.0901079882518786 -0.208759197355510 -0.29362849464517
-0.0429028486051568 0.209903821447436 -0.412083439070126 -0.499903413476464 -0.135187131529955 -0.642740930221712
0.365416259861044 -0.066467282755676 -0.0161465172791479 0.462467635229715 -0.437494774388059 1.83773779389392
-0.185516502954148 0.103355324532136 0.0315670076202771 -0.0068039757857025 0.146937097501541 0.314569865387858
-0.120362662915108 -0.132629412643760 0.0855328186980487 0.193974016279337 0.110853959826398 0.0140060040634713
0.401019925513995 0.215305268061175 -0.121887670341354 0.0514454439982054 -0.87880235002104 0.630669671630721
-0.147783119666297 0.225271436773299 -0.0717951333716574 0.310712729337464 0.19183722745845 -0.863194011366742
0.0533150208260415 0.0317201864324616 -0.0807886663868373 0.219309085858251 0.121433140330345 0.41267286610185
0.0912096538956316 -0.0492892464421008 0.150930713895399 -0.554679675826701 -0.271071291680999 0.12130989465171
-0.0326031393216651 -0.0574105244121807 0.137291479388064 0.00564118434548821 0.0153162251776318 0.0619331579172434
-0.180240043730608 0.1941192604158 -0.123172777405071 -0.00580090111694392 0.0174048034959377 0.0465674527252913
-0.86042365161928 -0.327349956935234 -0.102285242978513 0.0884544098777324 0.340347191537251 -0.698896521519617
-0.312001604812201 -0.72738987566498 -0.839775668901313 -0.122559748000694 0.810783171842994 -0.971537105888772
-0.099777522040338 -0.259672675768152 -0.0708754291209458 -0.0398230882196967 -0.0220279054238033 -0.450559239648805
0.0685205302152723 0.543894629927799 -0.946631050863494 -0.596062308128378 -0.23195521807889 -0.858739861435728
0.737470744099145 0.0510453831441473 0.068042606393912 0.742478946032375 0.360752928214791 0.924319706327507
-0.635270153364152 -0.8334474946606 -0.876081771616576 -0.628569896375283 0.113691664850653 -2.13416933077797
0.0344794770788181 -0.155815637962292 0.184737737981368 0.241134891535354 0.373487344189892 0.770014678723951
0.059317116537777 -0.453724291679738 -0.210048197254865 -0.224633270465838 -0.0194021382893639 -1.15519307501289
0.160714012922559 0.422143410966498 -0.15525872294978 0.490784685685529 1.18501950982300 1.78084550279416
-0.27671394419591 0.0194597733178826 0.0219944279143973 0.513749156978943 0.0493687586908784 -0.595901596851222
0.146925251408439 0.0166677776688508 -0.243496039993295 0.142856911415231 0.212601929669370 0.200520186499469
-0.0817527805214436 0.080052725248588 -0.520620460573564 0.00706766459547024 0.413709689448449 1.66796938605824
-0.329312914812509 -0.0971056312487483 -0.200268794210629 -0.0282905116370197 0.337127685542246 -0.474099941034097
0.0382308302651378 0.00556809352118168 0.0353635561117636 0.0216543805533380 -0.0336157461265301 0.126948363858588
0.113375455163540 -0.108870701162048 0.235871160105047 -0.0144962570495405 -0.0630626294986552 0.362021875313666
-0.00572708383001226 0.0386881256173358 0.199708421991515 -0.559272937017191 0.0344742174145015 0.409820779759811
0.388508214791758 0.155213658163512 -0.121696123282345 -0.156869317940705 -0.402043534849695 0.446937629633962
0.618846721888197 -0.430275218701763 -0.0891314753470997 -0.107570959873560 -0.775469717096895 0.298325941731423
0.186913018567560 -0.277097588169164 0.150113471193584 0.42716089795712 0.163607741580455 -0.68434576316309
-0.152810614113222 0.195203983209607 0.0884480703801696 0.362377934137696 -0.0447236418864349 0.551673341478703
-0.182230534775438 0.0188611738904671 0.0987104101171316 -0.0130577388188430 0.258232922688884 0.104575029535543
0.273710676939514 -0.0956999816163265 -0.515728375710442 -0.464073420052471 -0.131627388160732 -0.900291147804072
-0.150498018702197 -0.156055892955955 -0.00172086857639646 -0.479287897437424 0.0210630058041845 0.438399359119677
-0.0835995697895173 0.00989116540289231 0.337378247587619 -0.272453249219938 -0.0816980182315627 0.0615383978404675
0.190340507339984 -0.670898989286372 -0.167088172395568 -0.0562444745357174 0.415996854305284 -0.26612392419049
-0.108946515306825 -0.222481838961969 0.0488860819411182 0.0579462903614221 -0.142341171407256 -0.424292869642386
-0.000750885210704825 -0.269497711086405 -0.280737271624323 -0.0115207304078980 -0.346395385123498 -0.493276224918412
-0.287821246038707 -0.962203248871294 0.344190707390522 -0.129674829020802 0.444250370477853 -1.5501450673262
0.141216784624807 0.981615109794152 -0.322187984987549 -0.184577171637732 -0.00494739770292378 3.99325610649386
-0.351580122978433 0.00930338956291566 -0.0430596234153949 0.239746784301306 -0.0723133329932764 -0.381433736962373
0.542669734623698 -0.105577964782855 0.435591264243152 0.425504600053499 -0.333646360919739 0.625363808747905
-0.283923363482720 -0.359113776006149 -0.199805241501613 -0.492785558243147 0.209714335105018 -1.47725433570321
-0.122391904973237 -0.47453028250718 -0.248523004602672 0.144186359444374 -0.619087190113125 -0.796551234275673
-0.0643003247858394 0.106727081102824 -0.00292324012840568 -0.0221324823603707 -0.370983106030976 -0.564560038012167
0.318845552917148 -0.182116044874712 -0.748119376044785 0.0169365203036176 -0.25822032234595 -0.122414028292407
0.087557951563868 -0.0112318710903995 0.210853220301763 0.212548235983689 0.279765059421936 -0.0457459756578024
-0.129547906270092 0.0982446055974444 0.0599462643096217 -0.0622051869849969 -0.0315910933244215 0.178857814116630
0.142685260153329 -0.0833923066795322 -0.26122803325443 -0.256618186159320 0.0725453578363859 0.340118656404000
0.150653774806169 -0.0184374640380242 0.188357102502123 0.0296541426049057 0.0692797059109028 0.971830766042938
0.0423224731667079 -0.0859877501048243 -0.000119459821611934 0.125284897164777 0.0468352925237487 -0.0963731795254125
0.602476750054494 0.156919154076048 0.093397651242492 0.255082908410048 -0.143381549644631 1.68781180820665
-0.0194285897576082 0.0766580568248472 0.218549318542669 0.0284516269146402 -0.0183414832506165 1.66158308234726
0.00353350402165598 -0.122130580207264 -0.627342000912274 0.0731529250113892 -0.248705883544023 -3.80687416810798
-0.0272965924527249 -0.208739075676831 0.328662497938580 0.185714574278508 -0.0446812731705297 -0.00134007943941294
-0.419728547784948 -0.190006930469498 -0.298980507009487 -0.206560301609711 -0.0429274341648422 -0.719083446024933
-0.107099584911278 0.0108336092839450 0.326328974083335 0.270638142725035 0.179994228508082 -0.602400979128756
0.196061800313642 0.279805429170594 0.29278958659221 -0.282141673154503 0.161870137957919 1.79772725789581
-0.447317968018450 -0.789930709609316 -0.405312244082423 -1.08350235225128 -0.824911247598839 -3.01378151639184
-0.231676262658937 0.0744240777042811 0.0104687419622791 0.0103722713483054 0.349078101272474 0.970629052807585
-0.0538205551043651 0.224713247988452 -0.0622920869412548 0.0063205847451087 -0.00586329591702711 0.283858240660649
-0.106326857726984 -0.125935683244327 -0.195702238956708 -0.261195422052703 0.359432555897752 -0.245825124134849
0.0420625354224051 0.0927011061794567 0.0680622625854672 0.216214911052594 -0.296928006431966 -0.00909717881729676
0.00367842345972449 -0.0471884762499323 -0.196259239414873 0.283917259733855 0.112407410999961 -0.0634486106174902
-0.0409467492515226 0.31547730884619 0.342096419352315 0.241513123114882 0.471855124125859 0.154733428746061
0.309653787891226 0.341647129473177 0.234894675989942 -0.70924838229785 -0.232891454421304 -1.45540401064228
-0.0629052196940916 -0.183431196982993 0.074374196417836 0.306068885454235 -0.107220345799445 0.382495229180569
-0.0511341677599099 0.132664213294436 0.00365197732229705 0.0300881845181123 0.0648171711978525 0.170947479926706
0.115958704269350 0.72905658679041 -0.207786652591842 -0.352157939045358 0.668204184829469 2.98210307433074
0.0982706238002583 0.288710290235455 0.0562565071752422 -0.35544233593642 -0.233077104436260 0.953372544365498
-0.0862899423852492 0.500918447124844 -0.0962464028902455 0.187483560172780 0.277793545310596 1.51540596865306
-0.0779240094727763 0.0715189417907951 -0.217887946388850 -0.215614164886512 0.0828875199054893 0.313746546536665
-0.0822070158632496 0.0163375894163127 -0.0859049923467385 -0.257434193619177 -0.199720325023660 -0.580781592580841
0.0922279112028053 0.0912313717683641 -0.243767390486235 0.167673461781794 -0.198177039011744 0.602409365631336
-0.00998570800917701 0.367989410353242 -0.170444679048297 0.359301770906222 0.0638809581643408 1.53338229897819
-0.0263618406353074 0.0392326550707826 -0.571279127973666 -0.595881062007982 0.0526629383015362 -0.726034808751565
0.312264194128555 0.366376205471479 0.0463524532808611 0.139059089450932 0.255272167117148 1.43784924516964
-0.388085736313914 0.144809702630439 -0.407532574929137 0.896562241213393 -0.327942046812160 0.197070648114019
0.164306586023852 -0.27066286968044 -0.0845932420132533 -0.325612921880907 -0.0438001674599425 -0.667384217410104
-0.410965474490164 0.275019418270042 -0.514951015062659 -0.161167580029403 -0.723232920763723 -1.05838992279187
0.152785486811961 -0.276570435194999 -0.355752305934451 0.107085650735577 -0.320219010946594 -0.190814583088924
-0.0746873069116311 -0.0445893364609395 -0.038391031162514 -0.0251220719912393 -0.0264347820268497 -0.0223438980851960
0.0786150457264906 0.222056521940603 -0.0722205744885875 0.257360280082589 0.360175161071636 1.36805374531147
0.170054735757660 0.250792258291872 -0.0800017670068114 -0.204510153603143 -0.701442185390535 1.17135895518013
0.638306722010036 -0.273690932598882 0.853227363585557 0.139365173771295 0.452856359455735 0.454940271386203
-0.299695310829474 -0.152559242676236 -0.224469987412166 0.122851006010777 -0.077954935410403 -0.955544217551784
0.0133814228468321 -0.0859764606648856 0.0120912104370139 -0.0147092104893570 -0.0170595378793203 0.0670161608508911
-0.00282462129127852 -0.0596715904308517 -0.103787092469458 -0.0667904700443931 0.032330068295604 0.352313230220983
0.372338340549066 0.230494696445564 0.187840022020390 0.594962389215433 0.389940870872969 0.784384566866294
0.0887501742184088 0.247589298523410 0.0187316332626387 0.191753698184023 0.333905885746245 2.05551133367280
0.615827955927742 -0.179452544300095 -0.143816347718122 0.337002793035664 -0.599252452409424 -1.03348943165340
-0.140382466216855 -0.257086911978337 -0.289202487311320 -0.150435335862708 0.0732681376441846 -0.364736078654916
-0.114837748743056 0.0184849689234349 0.434567222000892 -0.374628827911546 0.208933308137772 -0.0224856630474048
0.00198167071708956 0.0886841642513275 0.0713698786594462 -0.0636334715148168 0.295971728762516 0.819620152256611
-0.0702315934308646 -0.0905692289894606 -0.0686052203191189 -0.107411618675818 -0.183423730490238 -0.260307988693017
0.687454033748474 0.443846317154165 0.173526427939281 0.435501102375892 0.698940691904523 1.67441704907857
-0.123281133625269 0.170348702071120 -0.0865801526678671 -0.0541690135188078 0.00216450039629788 0.340663680286432
1.12746608019465 -0.0683458808514529 -0.080327722747985 -0.607667712014138 -0.513091300726728 -0.65106440389778
0.174385258757113 0.435610223271665 0.170948739402542 0.250295068103582 -0.366635433719565 0.88666303881077
0.0505466670543566 0.526648007819445 0.26563556598334 -0.125975911668993 0.644987238195904 0.432132910771851
-0.354499636252612 -0.348941584383576 -0.113632754409289 0.0782285838374555 -0.0531527988272303 -0.864296470968345
-0.119752345420169 -0.0238972515702107 0.168261882330723 -0.0595912424896971 0.108319294366336 0.505489647559783
-0.126862725037700 -0.326228278403786 -0.104465113551392 -0.127771650427633 -0.0245288434662030 -0.298973588420913
-0.681893477893982 -0.00292877217330166 0.424853890074573 0.241091605862291 1.22383019956642 0.299335344864152
0.395179773065772 0.215675191864894 -0.037266545796055 0.327190497234328 0.0770176362084061 -0.303422287331958
-0.0243522514427546 0.0769137737708424 0.056602183985239 0.0983083904277042 -0.236259809221215 -0.358197120378408
-0.41107757299876 -0.0933557848590006 0.292482053663836 0.0616395766594796 0.472763250284251 0.278036467372096
-0.245240316458338 -0.601250859116475 -0.848125923525426 0.041738013853952 -0.567616878145056 -1.16298235451742
0.070960847996417 0.146742272277990 0.000421168734383489 -0.147957518873570 -0.057350927445225 0.591597796310802
0.851636728569285 0.0792401160058175 -0.925751029352095 0.737122830976294 0.0295687253691697 -0.754698925070827
-0.0613979790163281 -0.515417969376307 0.684121737315666 -0.172426573119441 0.0473023971787933 -0.0845827343249159
-0.217147605623955 0.107992795617499 -0.118521697771667 -0.0847894582625466 0.0134876702491696 0.414673154962316
0.0366745414054056 0.117693930544757 0.626125555869184 -0.0410887234388845 -0.511157107525281 0.0989194591289687
0.329481959531 -0.80447799571723 -0.421282381131615 -0.218384279959771 -0.198614727778452 -1.16030619213094
-0.0898046683639189 0.350918692530116 0.322293919345935 0.288254432563571 -0.0778388875792766 0.329505143845022
-0.00561972718010562 0.271144646318247 0.651422260490808 -1.08061763629910 0.328617998172661 2.88966816917438
0.0486434870393335 -0.0286385360604615 -0.0538477993495159 0.00774953128538418 0.0392134837968279 -0.00398038970204316
0.178044875715111 0.204618933412053 -0.297512318311073 -0.0249049739422518 0.305190649835059 1.45707702144722
0.393419754332786 0.0392488627184443 0.183543781945402 0.0432863729518021 0.289205550156401 2.14149271870440
-0.00478916700126246 0.588861575172973 0.230178565323667 0.765274314445032 0.45670634641929 1.14760850220875
0.0262055900720486 -0.046283781965157 -0.135462212741559 0.115310342106629 -0.04701753736672 -0.109795035529538
-0.232259817918248 0.334074044675565 0.162376959283315 0.321845669190144 0.326613424008325 2.03161248824989
0.806939850103443 0.143652037091957 1.24081480822969 1.10367128750231 0.792906010729926 -0.0213407961988259
0.146382214929463 -0.133487927455734 0.178206114710484 -0.00132623973942590 0.0338720564080034 -0.256624845568669
-0.219782559420310 -0.152708153008021 -0.0853178959452892 -0.252425230189918 0.183130086249209 0.480421635604214
0.283614623956656 -0.215408518108712 -0.0478921009583692 -0.101076975125639 0.113933028692155 0.144202875842502
0.174084300742359 -0.0370142655204832 -0.086874982094037 0.0614577378083733 0.0211355486841411 -0.471127374898572
0.528315986422528 -0.337043619760032 0.314790362534089 -0.0397394892210615 0.560418258480297 0.0380348120466178
-0.582068076543976 -0.175623071902025 -0.0577997355055565 -0.0944507512228164 0.231282766805262 -2.01899848450957
0.0226605014594038 -0.180580254910160 -0.192041172195015 0.0973331898495386 0.591316593981124 -0.157871046863632
-0.119187356499942 0.0335606039733856 -0.224421510618227 0.144666009914278 0.0129380168624652 0.0227316038559818
-0.0640345345327556 0.152885403997699 0.0974827148257642 0.0362927202755188 0.167546549926919 0.262349584785759
0.095776760867215 0.108984337263199 0.140823805960847 -0.113834794126438 -0.0318389092473053 0.624224428848296
-0.0466678304027346 0.144715573163962 0.107985870388601 0.0510188140087891 0.261478828540181 0.444787172326689
-0.147638994196187 -0.266210749732079 0.204261523554841 -0.388026846413632 -0.158772073988281 2.12287020278319
0.107174560151334 0.0833044453198536 -0.0514616909659391 -0.296996371658082 -0.139689883564690 0.0276001114998168
0.138277149265281 0.196201592322107 0.566329514606707 0.220854103703238 0.235370163974572 -7.24383836104719e-05
-0.136421733317263 -0.408767920782157 0.127675658689398 -1.43312656515612 -0.264372287190760 -0.0394676551569988
0.133284224414488 0.0400060241481033 0.111523965415364 0.277858082294211 0.269898425303045 0.275773944863772
0.581048357151469 -0.736233650342486 -0.510762162664313 -0.194839408413333 -0.754119355323077 -2.84548421161665
0.748501864521228 -0.462382893708556 -0.713660414095708 0.319926030453991 0.158702201407221 -1.32651853537771
0.496970416723588 -0.221218011667093 0.621258889707345 -0.0446455354633287 0.398713556914138 -0.580577157009898
-0.162978944530929 -0.0290701936022105 -0.0355072392676387 0.102068481898768 -0.0163725606776416 -0.348095051555412
0.00200252574266511 0.277144107135343 0.0287227835485189 -0.148440649019497 -0.272005754904484 0.288231819781689
0.626414307269601 -0.117526088359765 -0.0210434694287397 -0.128899073411837 -0.0161920229529737 0.101709749760441
0.4033431541323 -0.131510910588471 -0.054890850841595 0.223481268286694 -0.269213119883427 -1.20955066553597
-0.525920984157488 0.149911284047338 0.0188827870386456 0.248674183277025 -0.0142217275486326 0.512572355179647
0.20817239346217 0.0879125363708994 -0.220739424795754 -0.0601203862618450 -0.290081699654555 -0.105336122101357
0.127599050977052 0.141853962673869 0.141971704212685 -0.195479979488328 -0.319089440797095 -0.210064976972352
-0.133994587810888 0.00704227412034953 -0.0539253707062784 -0.0598283463314352 -0.0143015660179460 0.166015520077695
0.295276600338588 -0.145119194862365 -0.0408039449636191 -0.312785922579294 -0.0549782612801834 1.30362166110711
-0.000320026753239403 -0.414143929965248 0.375914531579151 0.083760984804083 0.4515521488799 -0.360381905911518
-0.301226903435707 0.384931119644146 0.0696717942799684 0.383465970187230 0.581357640260502 1.03080254789672
-0.0203331925539098 0.058460082963897 0.108574952962729 0.120892730635261 0.0909852942846299 0.506053145793166
-0.467402928540607 -0.229712797975814 -0.109709059672105 -0.423317928667548 -0.241874319752573 0.0330145239194507
0.101771976247637 -0.0164521553373228 -0.0662546540862494 -0.0934532415488226 -0.0795476294573435 -0.773653523933532
0.335525061319149 0.421988463236069 0.878973895895975 0.0100738041932815 0.431903473396856 1.98546501150267
-1.29560842791664 -1.46012442922952 -0.999613327863942 -0.332245826607469 0.212913211505801 -4.22070037361518
0.129700972619988 -0.134957958827273 0.108048398507216 -0.477245047775925 -0.0825632343852312 -0.433639236458114
-0.338274611964113 -0.651813270255738 -0.59362569164987 -0.0877568610843304 -0.447102415890946 0.266653538417806
-0.193329138279231 0.245958160754078 -0.295435102668251 0.068680606734688 0.012489456789089 0.526134978059232
1.13803195091591 0.260961386611035 0.67193619707268 -0.220502202489238 -1.28490277464071 -0.97871575953081
0.194487321740242 0.153339019830933 -0.200049373993886 0.274246430669038 -0.126444441948789 -0.704579723169552
0.364544585018161 0.0186075886867432 -0.122735517047192 -0.332276812339707 -0.176256859006717 0.649747231895805
-0.402527975048805 -1.06316334266428 -1.05084272728477 0.285134574195182 -0.228680812517608 -3.01430073662713
0.323613953613454 0.374700792044428 -0.025149133931052 0.323006667966225 0.432091097393886 2.1482582898097
-0.0572469414485947 0.451286423943483 0.141173204837228 -0.482799540152539 0.0622292609847993 1.33871615406760
0.036046551017366 -0.0878693277587626 -0.235007652935762 -0.24510876116842 -0.125296467198697 -0.486935539405236
-0.195247045265384 0.0666061974888445 0.196008473977387 -0.00683799663031466 -0.246720936700656 -0.638614433999808
0.0187441528085409 0.75620618459418 -0.397059324268089 -0.565146011268484 -0.345958217745209 0.0371440581529888
-0.150507930592238 -0.420103542249266 0.125954723849397 -0.0820931144618085 0.48778465715389 -0.829635722469464
0.00768372802191902 -0.0681868657322937 0.0883012584836897 0.0302196330726456 0.0662540739450393 -0.234260105752184
0.657427966034317 -0.00524029713304675 0.32289696478303 0.00695604565535882 0.17160242806646 0.654819355240569
0.464667261467216 -0.331457362878598 0.610341942915093 0.363593135219276 0.199424487687902 0.405598813455241
0.0678050152965147 -0.0535818249503058 0.0790579922176444 0.0463719130085612 -0.123810935506879 0.0466059440779279
0.414583406017266 -0.370146081173286 -0.736525994556075 -0.000684517756135251 -1.00255807415214 -0.132023395129626
-0.109216732148342 -0.0163769181607483 0.311951587767212 -0.215549996204307 -0.202235304314058 -1.04078277369335
-0.284931308076724 -0.593303678239873 0.168005549270480 -0.203087675503386 0.220577015602366 1.30537945204461
-0.248055757673127 -0.0227834725721515 0.181477618532610 0.552695899372929 0.201714647062591 0.631333140330039
-0.274767418495881 -0.167185878774223 -0.397491871924228 -0.0258686507488109 0.30994833143549 0.681293848517957
-0.196976811995664 -0.326490067857754 -0.647705187957966 -0.39234317875888 0.488667032867641 0.559835343807409
-0.377493399131025 0.019392334076506 -0.179579035057868 0.327094591928205 0.265264716236598 -1.23125030524992
0.548226447926204 -0.196864879802143 0.803041615179635 0.0691031828780633 -0.444849441303631 2.63423247974978
0.347879793346480 0.271988261345152 0.155167250850045 0.217144635230379 -0.134297095016223 -1.45169566069953
0.0350242946392074 -0.21867482341887 0.0528676541006353 0.0535197672503453 -0.182831776061038 0.355604691207146
0.0181244275387482 0.0145653223495958 0.0242389954825167 0.0614558270560178 0.0905659525469191 0.505967396383398
-0.171382199155916 -0.473252482286597 -0.0356609932742447 0.228856234414033 0.961181698211704 0.430398370928904
0.0558391829299612 -0.115319212975541 -0.011642858502362 0.280008577428773 0.0411880133998142 -0.271007490499655
-0.40354781247776 -0.314562285053108 -0.478562484579102 -0.134712838229725 -0.181265888949200 -2.11245321569804
-0.152022821810694 -0.215144562711363 -0.128457909872481 -0.359572378708361 -0.257559209492660 -0.727830048503249
0.056931407418397 -0.0509304025661693 0.00915081852747237 0.17674357575121 0.250583827929345 0.733646229433006
-0.0709271921629815 -0.754596092657974 -0.0142353732768990 -5.71640631142527e-06 0.169578183156679 -1.86162898030578
0.03818697025681 -0.0246702728070643 -0.0251584911292657 0.0136148721621926 -0.0361706639062363 0.102259283495274
0.0377233421648901 0.0313755940649719 0.0690079740743016 0.036488507531472 0.0146505680049120 0.00330476694285128
0.205295048326289 0.0204246424678457 0.0486768334492462 0.101895621140204 0.234407889208091 0.319270958788268
-0.089063417758446 -0.771804570818237 0.0773008069559908 -0.407474885978328 -0.476214937617233 -2.82428587136567
0.219125284311876 -0.661423757027356 0.819368049985817 0.353469102426755 0.124638691565589 -2.1615120656552
-0.00962484983619662 -0.0235888216697914 -0.176688579457485 -0.00828631734842316 0.00564331857674502 -0.314471342800966
-0.178401350049514 -0.315302664646421 0.40516068742607 -0.158436389220159 0.0283409220935001 -0.968723116611839
0.0831734296304915 0.250747119628225 0.436806163865288 0.136158900587599 0.339103130206973 0.0745736284592557
-0.0195951422060504 -0.011623837497328 -0.0652486219084702 -0.0108404157590507 -0.079616315151296 0.119033104690322
-0.347340748149745 -0.449352775543329 0.0359185573759907 0.552235065176711 0.606968311589215 0.315212680572587
0.366524215327195 0.239969167575586 0.563193136654205 0.220416801282684 0.429777519960417 1.01858086477380
-0.235341491893852 0.464388872310892 -0.020049704753638 0.160576279183247 0.140951361372210 0.664956712733548
0.0467928416544375 0.471795525397107 -0.0893239261251733 -0.115580143979383 0.313351553033725 0.998427449827142
